"id","event","event_date","data_name","data_value"
"2018177","clientLogIn","2018-12-20T06:04:36Z","acceptEncoding","gzip, deflate, br"
"2018177","clientLogIn","2018-12-20T06:04:36Z","userAgent","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2018177","clientLogIn","2018-12-20T06:04:36Z","host","nlab.ph.ucla.edu:9663"
"2018177","clientLogIn","2018-12-20T06:04:36Z","ipAddress","49.206.113.46"
"2018177","clientLogIn","2018-12-20T06:04:36Z","requestURI","/game/513/10337/3SPJ033422UA3LJX5FJ6UKQD4VFYJU/state"
"2018177","clientLogIn","2018-12-20T06:04:36Z","clientId","3SPJ033422UA3LJX5FJ6UKQD4VFYJU"
"2018177","clientLogIn","2018-12-20T06:04:36Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10337/3SPJ033422UA3LJX5FJ6UKQD4VFYJU/connected?connectionSpeed=1630"
"2018177","clientLogIn","2018-12-20T06:04:36Z","connection","keep-alive"
"2018177","clientLogIn","2018-12-20T06:04:36Z","acceptLanguage","en-US,en;q=0.9"
"2018178","clientLogIn","2018-12-20T06:04:38Z","clientId","3KJYX6QCMA2TZROS04WMNLMJMEDVJI"
"2018178","clientLogIn","2018-12-20T06:04:38Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10337/3KJYX6QCMA2TZROS04WMNLMJMEDVJI/connected?connectionSpeed=3031"
"2018178","clientLogIn","2018-12-20T06:04:38Z","connection","keep-alive"
"2018178","clientLogIn","2018-12-20T06:04:38Z","acceptLanguage","en-US,en;q=0.9"
"2018178","clientLogIn","2018-12-20T06:04:38Z","acceptEncoding","gzip, deflate, br"
"2018178","clientLogIn","2018-12-20T06:04:38Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2018178","clientLogIn","2018-12-20T06:04:38Z","host","nlab.ph.ucla.edu:9663"
"2018178","clientLogIn","2018-12-20T06:04:38Z","ipAddress","76.31.242.183"
"2018178","clientLogIn","2018-12-20T06:04:38Z","requestURI","/game/513/10337/3KJYX6QCMA2TZROS04WMNLMJMEDVJI/state"
"2018179","clientLogIn","2018-12-20T06:04:50Z","clientId","36U2A8VAG2Q5E5PFN0JIVZQQJKFYKT"
"2018179","clientLogIn","2018-12-20T06:04:50Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10337/36U2A8VAG2Q5E5PFN0JIVZQQJKFYKT/connected?connectionSpeed=175"
"2018179","clientLogIn","2018-12-20T06:04:50Z","connection","keep-alive"
"2018179","clientLogIn","2018-12-20T06:04:50Z","acceptLanguage","en-US,en;q=0.9,bn;q=0.8"
"2018179","clientLogIn","2018-12-20T06:04:50Z","acceptEncoding","gzip, deflate, br"
"2018179","clientLogIn","2018-12-20T06:04:50Z","userAgent","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2018179","clientLogIn","2018-12-20T06:04:50Z","host","nlab.ph.ucla.edu:9663"
"2018179","clientLogIn","2018-12-20T06:04:50Z","ipAddress","103.80.70.154"
"2018179","clientLogIn","2018-12-20T06:04:50Z","requestURI","/game/513/10337/36U2A8VAG2Q5E5PFN0JIVZQQJKFYKT/state"
"2018180","clientLogIn","2018-12-20T06:04:51Z","clientId","30IQTZXKALXE1AS1EBNYT1483GG0XK"
"2018180","clientLogIn","2018-12-20T06:04:51Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10337/30IQTZXKALXE1AS1EBNYT1483GG0XK/connected?connectionSpeed=294"
"2018180","clientLogIn","2018-12-20T06:04:51Z","connection","keep-alive"
"2018180","clientLogIn","2018-12-20T06:04:51Z","acceptLanguage","en-US,en;q=0.9"
"2018180","clientLogIn","2018-12-20T06:04:51Z","acceptEncoding","gzip, deflate, br"
"2018180","clientLogIn","2018-12-20T06:04:51Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2018180","clientLogIn","2018-12-20T06:04:51Z","host","nlab.ph.ucla.edu:9663"
"2018180","clientLogIn","2018-12-20T06:04:51Z","ipAddress","117.192.25.13"
"2018180","clientLogIn","2018-12-20T06:04:51Z","requestURI","/game/513/10337/30IQTZXKALXE1AS1EBNYT1483GG0XK/state"
"2018181","clientLogIn","2018-12-20T06:04:57Z","clientId","3TYCR1GOTDAG31H24MX2O6C7EEOLZA"
