"id","event","event_date","data_name","data_value"
"1967879","clientLogIn","2018-10-14T19:57:07Z","acceptEncoding","gzip, deflate, br"
"1967879","clientLogIn","2018-10-14T19:57:07Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1967879","clientLogIn","2018-10-14T19:57:07Z","host","nlab.ph.ucla.edu:9663"
"1967879","clientLogIn","2018-10-14T19:57:07Z","ipAddress","67.242.182.67"
"1967879","clientLogIn","2018-10-14T19:57:07Z","requestURI","/game/513/10216/3VA45EW49OEREQZR9342OTWPRHI1O5/state"
"1967879","clientLogIn","2018-10-14T19:57:07Z","clientId","3VA45EW49OEREQZR9342OTWPRHI1O5"
"1967879","clientLogIn","2018-10-14T19:57:07Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10216/3VA45EW49OEREQZR9342OTWPRHI1O5/connected?connectionSpeed=1306"
"1967879","clientLogIn","2018-10-14T19:57:07Z","connection","keep-alive"
"1967879","clientLogIn","2018-10-14T19:57:07Z","acceptLanguage","en-US,en;q=0.9"
"1967880","clientLogIn","2018-10-14T19:57:12Z","clientId","3YDGXNSEO0L5LX9UP4Y8P5DSOWO48I"
"1967880","clientLogIn","2018-10-14T19:57:12Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10216/3YDGXNSEO0L5LX9UP4Y8P5DSOWO48I/connected?connectionSpeed=1596"
"1967880","clientLogIn","2018-10-14T19:57:12Z","connection","keep-alive"
"1967880","clientLogIn","2018-10-14T19:57:12Z","acceptLanguage","en-US,en;q=0.9"
"1967880","clientLogIn","2018-10-14T19:57:12Z","acceptEncoding","gzip, deflate, br"
"1967880","clientLogIn","2018-10-14T19:57:12Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1967880","clientLogIn","2018-10-14T19:57:12Z","host","nlab.ph.ucla.edu:9663"
"1967880","clientLogIn","2018-10-14T19:57:12Z","ipAddress","24.130.203.217"
"1967880","clientLogIn","2018-10-14T19:57:12Z","requestURI","/game/513/10216/3YDGXNSEO0L5LX9UP4Y8P5DSOWO48I/state"
"1967881","clientLogIn","2018-10-14T19:57:24Z","clientId","3JRJSWSMQIC1C20H2TFP7AH8LZQE36"
"1967881","clientLogIn","2018-10-14T19:57:24Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10216/3JRJSWSMQIC1C20H2TFP7AH8LZQE36/connected?connectionSpeed=355"
"1967881","clientLogIn","2018-10-14T19:57:24Z","connection","keep-alive"
"1967881","clientLogIn","2018-10-14T19:57:24Z","acceptLanguage","en-GB,en;q=0.9,it-IT;q=0.8,it;q=0.7,ru-RU;q=0.6,ru;q=0.5,en-US;q=0.4"
"1967881","clientLogIn","2018-10-14T19:57:24Z","acceptEncoding","gzip, deflate, br"
"1967881","clientLogIn","2018-10-14T19:57:24Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1967881","clientLogIn","2018-10-14T19:57:24Z","host","nlab.ph.ucla.edu:9663"
"1967881","clientLogIn","2018-10-14T19:57:24Z","ipAddress","217.66.152.203"
"1967881","clientLogIn","2018-10-14T19:57:24Z","requestURI","/game/513/10216/3JRJSWSMQIC1C20H2TFP7AH8LZQE36/state"
"1967882","clientLogIn","2018-10-14T19:57:29Z","clientId","3SNLUL3WO5EZH2NSYZYU7EXS79BLU8"
"1967882","clientLogIn","2018-10-14T19:57:29Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10216/3SNLUL3WO5EZH2NSYZYU7EXS79BLU8/connected?connectionSpeed=252"
"1967882","clientLogIn","2018-10-14T19:57:29Z","connection","keep-alive"
"1967882","clientLogIn","2018-10-14T19:57:29Z","acceptLanguage","en-GB,en;q=0.9,en-US;q=0.8,kn;q=0.7,fr;q=0.6"
"1967882","clientLogIn","2018-10-14T19:57:29Z","acceptEncoding","gzip, deflate, br"
"1967882","clientLogIn","2018-10-14T19:57:29Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1967882","clientLogIn","2018-10-14T19:57:29Z","host","nlab.ph.ucla.edu:9663"
"1967882","clientLogIn","2018-10-14T19:57:29Z","ipAddress","103.66.79.9"
"1967882","clientLogIn","2018-10-14T19:57:29Z","requestURI","/game/513/10216/3SNLUL3WO5EZH2NSYZYU7EXS79BLU8/state"
"1967883","clientLogIn","2018-10-14T19:58:02Z","clientId","3TMFV4NEP95HUZSEZA4RKXWJ8PN8W8"
"1967883","clientLogIn","2018-10-14T19:58:02Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10216/3TMFV4NEP95HUZSEZA4RKXWJ8PN8W8/connected?connectionSpeed=1035"
"1967883","clientLogIn","2018-10-14T19:58:02Z","connection","keep-alive"
"1967883","clientLogIn","2018-10-14T19:58:02Z","acceptLanguage","en-US,en;q=0.9"
"1967883","clientLogIn","2018-10-14T19:58:02Z","acceptEncoding","gzip, deflate, br"
