"id","event","event_date","data_name","data_value"
"2022148","clientLogIn","2018-12-21T23:37:36Z","clientId","3X3OR7WPZ0R1J5GFVWXPBMF3F9DL89"
"2022148","clientLogIn","2018-12-21T23:37:36Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10339/3X3OR7WPZ0R1J5GFVWXPBMF3F9DL89/connected?connectionSpeed=2170"
"2022148","clientLogIn","2018-12-21T23:37:36Z","connection","keep-alive"
"2022148","clientLogIn","2018-12-21T23:37:36Z","acceptLanguage","en-US,en;q=0.5"
"2022148","clientLogIn","2018-12-21T23:37:36Z","acceptEncoding","gzip, deflate, br"
"2022148","clientLogIn","2018-12-21T23:37:36Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0"
"2022148","clientLogIn","2018-12-21T23:37:36Z","host","nlab.ph.ucla.edu:9663"
"2022148","clientLogIn","2018-12-21T23:37:36Z","ipAddress","174.65.0.231"
"2022148","clientLogIn","2018-12-21T23:37:36Z","requestURI","/game/513/10339/3X3OR7WPZ0R1J5GFVWXPBMF3F9DL89/state"
"2022149","clientLogIn","2018-12-21T23:37:40Z","clientId","3KB8R4ZV1FY4ZB0LNHKJPW0WRYCGBX"
"2022149","clientLogIn","2018-12-21T23:37:40Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10339/3KB8R4ZV1FY4ZB0LNHKJPW0WRYCGBX/connected?connectionSpeed=4973"
"2022149","clientLogIn","2018-12-21T23:37:40Z","connection","keep-alive"
"2022149","clientLogIn","2018-12-21T23:37:40Z","acceptLanguage","en-US,en;q=0.9"
"2022149","clientLogIn","2018-12-21T23:37:40Z","acceptEncoding","gzip, deflate, br"
"2022149","clientLogIn","2018-12-21T23:37:40Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2022149","clientLogIn","2018-12-21T23:37:40Z","host","nlab.ph.ucla.edu:9663"
"2022149","clientLogIn","2018-12-21T23:37:40Z","ipAddress","98.109.211.198"
"2022149","clientLogIn","2018-12-21T23:37:40Z","requestURI","/game/513/10339/3KB8R4ZV1FY4ZB0LNHKJPW0WRYCGBX/state"
"2022150","clientLogIn","2018-12-21T23:37:47Z","clientId","3DPNQGW4LM6IHJQ6WP1A5RH1NSS46D"
"2022150","clientLogIn","2018-12-21T23:37:47Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10339/3DPNQGW4LM6IHJQ6WP1A5RH1NSS46D/connected?connectionSpeed=3380"
"2022150","clientLogIn","2018-12-21T23:37:47Z","connection","keep-alive"
"2022150","clientLogIn","2018-12-21T23:37:47Z","acceptLanguage","en-US,en;q=0.9,zh-CN;q=0.8,zh;q=0.7"
"2022150","clientLogIn","2018-12-21T23:37:47Z","acceptEncoding","gzip, deflate, br"
"2022150","clientLogIn","2018-12-21T23:37:47Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2022150","clientLogIn","2018-12-21T23:37:47Z","host","nlab.ph.ucla.edu:9663"
"2022150","clientLogIn","2018-12-21T23:37:47Z","ipAddress","24.211.26.202"
"2022150","clientLogIn","2018-12-21T23:37:47Z","requestURI","/game/513/10339/3DPNQGW4LM6IHJQ6WP1A5RH1NSS46D/state"
"2022151","clientLogIn","2018-12-21T23:37:55Z","connection","keep-alive"
"2022151","clientLogIn","2018-12-21T23:37:55Z","acceptLanguage","en-US,en;q=0.9"
"2022151","clientLogIn","2018-12-21T23:37:55Z","acceptEncoding","gzip, deflate, br"
"2022151","clientLogIn","2018-12-21T23:37:55Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2022151","clientLogIn","2018-12-21T23:37:55Z","host","nlab.ph.ucla.edu:9663"
"2022151","clientLogIn","2018-12-21T23:37:55Z","ipAddress","24.167.183.94"
"2022151","clientLogIn","2018-12-21T23:37:55Z","requestURI","/game/513/10339/3VHHR074H48XJRBWLR5JXMJ84P7L7M/state"
"2022151","clientLogIn","2018-12-21T23:37:55Z","clientId","3VHHR074H48XJRBWLR5JXMJ84P7L7M"
"2022151","clientLogIn","2018-12-21T23:37:55Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10339/3VHHR074H48XJRBWLR5JXMJ84P7L7M/connected?connectionSpeed=3986"
"2022152","clientLogIn","2018-12-21T23:38:07Z","clientId","3IRIK4HM3BBLCN3LP47SOPTPF596CS"
"2022152","clientLogIn","2018-12-21T23:38:07Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10339/3IRIK4HM3BBLCN3LP47SOPTPF596CS/connected?connectionSpeed=1956"
"2022152","clientLogIn","2018-12-21T23:38:07Z","connection","keep-alive"
"2022152","clientLogIn","2018-12-21T23:38:07Z","acceptLanguage","en-US,en;q=0.9"
"2022152","clientLogIn","2018-12-21T23:38:07Z","acceptEncoding","gzip, deflate, br"
"2022152","clientLogIn","2018-12-21T23:38:07Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2022152","clientLogIn","2018-12-21T23:38:07Z","host","nlab.ph.ucla.edu:9663"
"2022152","clientLogIn","2018-12-21T23:38:07Z","ipAddress","65.28.146.241"
"2022152","clientLogIn","2018-12-21T23:38:07Z","requestURI","/game/513/10339/3IRIK4HM3BBLCN3LP47SOPTPF596CS/state"
"2022153","clientLogIn","2018-12-21T23:38:15Z","clientId","3K4J6M3CXFKZG1VTH3KNULGQ9GRGA2"
"2022153","clientLogIn","2018-12-21T23:38:15Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10339/3K4J6M3CXFKZG1VTH3KNULGQ9GRGA2/connected?connectionSpeed=461"
"2022153","clientLogIn","2018-12-21T23:38:15Z","connection","keep-alive"
"2022153","clientLogIn","2018-12-21T23:38:15Z","acceptLanguage","es-ES,es;q=0.9,en;q=0.8"
"2022153","clientLogIn","2018-12-21T23:38:15Z","acceptEncoding","gzip, deflate, br"
"2022153","clientLogIn","2018-12-21T23:38:15Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2022153","clientLogIn","2018-12-21T23:38:15Z","host","nlab.ph.ucla.edu:9663"
"2022153","clientLogIn","2018-12-21T23:38:15Z","ipAddress","167.160.113.96"
"2022153","clientLogIn","2018-12-21T23:38:15Z","requestURI","/game/513/10339/3K4J6M3CXFKZG1VTH3KNULGQ9GRGA2/state"
"2022154","clientLogIn","2018-12-21T23:38:40Z","clientId","3JAOYWH7VJV1XAZP0O33BIAEZFVL9Y"
"2022154","clientLogIn","2018-12-21T23:38:40Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10339/3JAOYWH7VJV1XAZP0O33BIAEZFVL9Y/connected?connectionSpeed=463"
"2022154","clientLogIn","2018-12-21T23:38:40Z","connection","keep-alive"
"2022154","clientLogIn","2018-12-21T23:38:40Z","acceptLanguage","en-US,en;q=0.5"
"2022154","clientLogIn","2018-12-21T23:38:40Z","acceptEncoding","gzip, deflate"
"2022154","clientLogIn","2018-12-21T23:38:40Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0"
"2022154","clientLogIn","2018-12-21T23:38:40Z","host","nlab.ph.ucla.edu:9663"
"2022154","clientLogIn","2018-12-21T23:38:40Z","ipAddress","103.110.236.164"
"2022154","clientLogIn","2018-12-21T23:38:40Z","requestURI","/game/513/10339/3JAOYWH7VJV1XAZP0O33BIAEZFVL9Y/state"
"2022155","clientLogIn","2018-12-21T23:39:02Z","clientId","3CFVK00FWMCEFRXR2H0RR8JC9ENL6N"
"2022155","clientLogIn","2018-12-21T23:39:02Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10339/3CFVK00FWMCEFRXR2H0RR8JC9ENL6N/connected?connectionSpeed=334"
"2022155","clientLogIn","2018-12-21T23:39:02Z","connection","keep-alive"
"2022155","clientLogIn","2018-12-21T23:39:02Z","acceptLanguage","en-US,en;q=0.9"
"2022155","clientLogIn","2018-12-21T23:39:02Z","acceptEncoding","gzip, deflate, br"
"2022155","clientLogIn","2018-12-21T23:39:02Z","userAgent","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2022155","clientLogIn","2018-12-21T23:39:02Z","host","nlab.ph.ucla.edu:9663"
"2022155","clientLogIn","2018-12-21T23:39:02Z","ipAddress","122.174.88.249"
"2022155","clientLogIn","2018-12-21T23:39:02Z","requestURI","/game/513/10339/3CFVK00FWMCEFRXR2H0RR8JC9ENL6N/state"
"2022156","clientLogIn","2018-12-21T23:39:05Z","clientId","3YDGXNSEO0L5LX9UP4Y8P5DSTNI48Z"
"2022156","clientLogIn","2018-12-21T23:39:05Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10339/3YDGXNSEO0L5LX9UP4Y8P5DSTNI48Z/connected?connectionSpeed=413"
"2022156","clientLogIn","2018-12-21T23:39:05Z","connection","keep-alive"
"2022156","clientLogIn","2018-12-21T23:39:05Z","acceptLanguage","en-US,en;q=0.9"
"2022156","clientLogIn","2018-12-21T23:39:05Z","acceptEncoding","gzip, deflate, br"
"2022156","clientLogIn","2018-12-21T23:39:05Z","userAgent","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2022156","clientLogIn","2018-12-21T23:39:05Z","host","nlab.ph.ucla.edu:9663"
"2022156","clientLogIn","2018-12-21T23:39:05Z","ipAddress","171.49.200.245"
"2022156","clientLogIn","2018-12-21T23:39:05Z","requestURI","/game/513/10339/3YDGXNSEO0L5LX9UP4Y8P5DSTNI48Z/state"
"2022137","clientLogIn","2018-12-21T23:39:07Z","acceptEncoding","gzip, deflate, br"
"2022137","clientLogIn","2018-12-21T23:39:07Z","userAgent","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2022137","clientLogIn","2018-12-21T23:39:07Z","host","nlab.ph.ucla.edu:9663"
