"id","event","event_date","data_name","data_value"
"2009389","clientLogIn","2018-12-12T18:49:19Z","clientId","3AQF3RZ5599SFZNVG6XTWVESBNOF68"
"2009389","clientLogIn","2018-12-12T18:49:19Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10310/3AQF3RZ5599SFZNVG6XTWVESBNOF68/connected?connectionSpeed=3460"
"2009389","clientLogIn","2018-12-12T18:49:19Z","connection","keep-alive"
"2009389","clientLogIn","2018-12-12T18:49:19Z","acceptLanguage","en-US,en;q=0.9"
"2009389","clientLogIn","2018-12-12T18:49:19Z","acceptEncoding","gzip, deflate, br"
"2009389","clientLogIn","2018-12-12T18:49:19Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
"2009389","clientLogIn","2018-12-12T18:49:19Z","host","nlab.ph.ucla.edu:9663"
"2009389","clientLogIn","2018-12-12T18:49:19Z","ipAddress","148.75.30.213"
"2009389","clientLogIn","2018-12-12T18:49:19Z","requestURI","/game/513/10310/3AQF3RZ5599SFZNVG6XTWVESBNOF68/state"
"2009390","clientLogIn","2018-12-12T18:49:21Z","clientId","3VAR3R6G1QS9PQJC8ODH33JX9J58O9"
"2009390","clientLogIn","2018-12-12T18:49:21Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10310/3VAR3R6G1QS9PQJC8ODH33JX9J58O9/connected?connectionSpeed=4672"
"2009390","clientLogIn","2018-12-12T18:49:21Z","connection","keep-alive"
"2009390","clientLogIn","2018-12-12T18:49:21Z","acceptLanguage","en-US,en;q=0.9"
"2009390","clientLogIn","2018-12-12T18:49:21Z","acceptEncoding","gzip, deflate, br"
"2009390","clientLogIn","2018-12-12T18:49:21Z","userAgent","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
"2009390","clientLogIn","2018-12-12T18:49:21Z","host","nlab.ph.ucla.edu:9663"
"2009390","clientLogIn","2018-12-12T18:49:21Z","ipAddress","71.167.163.248"
"2009390","clientLogIn","2018-12-12T18:49:21Z","requestURI","/game/513/10310/3VAR3R6G1QS9PQJC8ODH33JX9J58O9/state"
"2009391","clientLogIn","2018-12-12T18:50:15Z","acceptLanguage","en-US,en;q=0.9"
"2009391","clientLogIn","2018-12-12T18:50:15Z","acceptEncoding","gzip, deflate, br"
"2009391","clientLogIn","2018-12-12T18:50:15Z","userAgent","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
"2009391","clientLogIn","2018-12-12T18:50:15Z","host","nlab.ph.ucla.edu:9663"
"2009391","clientLogIn","2018-12-12T18:50:15Z","ipAddress","171.61.235.58"
"2009391","clientLogIn","2018-12-12T18:50:15Z","requestURI","/game/513/10310/3HUTX6F6VVEY3BHNS74GTC6UNJD2O0/state"
"2009391","clientLogIn","2018-12-12T18:50:15Z","clientId","3HUTX6F6VVEY3BHNS74GTC6UNJD2O0"
"2009391","clientLogIn","2018-12-12T18:50:15Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10310/3HUTX6F6VVEY3BHNS74GTC6UNJD2O0/connected?connectionSpeed=361"
"2009391","clientLogIn","2018-12-12T18:50:15Z","connection","keep-alive"
"2009392","clientLogIn","2018-12-12T18:50:21Z","clientId","3NG53N1RLWARAQVDNOQWS3ONJO18PQ"
"2009392","clientLogIn","2018-12-12T18:50:21Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10310/3NG53N1RLWARAQVDNOQWS3ONJO18PQ/connected?connectionSpeed=2180"
"2009392","clientLogIn","2018-12-12T18:50:21Z","connection","keep-alive"
"2009392","clientLogIn","2018-12-12T18:50:21Z","acceptLanguage","en-US,en;q=0.9"
