"id","event","event_date","data_name","data_value"
"1959590","clientLogIn","2018-10-02T20:11:39Z","clientId","3PWWM24LHTPVIJU7LQFKWQGU2F328N"
"1959590","clientLogIn","2018-10-02T20:11:39Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10195/3PWWM24LHTPVIJU7LQFKWQGU2F328N/connected?connectionSpeed=1722"
"1959590","clientLogIn","2018-10-02T20:11:39Z","connection","keep-alive"
"1959590","clientLogIn","2018-10-02T20:11:39Z","acceptLanguage","en-US,en;q=0.9,pl;q=0.8"
"1959590","clientLogIn","2018-10-02T20:11:39Z","acceptEncoding","gzip, deflate, br"
"1959590","clientLogIn","2018-10-02T20:11:39Z","userAgent","Mozilla/5.0 (Linux; Android 8.1.0; SM-N960U Build/M1AJQ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36"
"1959590","clientLogIn","2018-10-02T20:11:39Z","host","nlab.ph.ucla.edu:9663"
"1959590","clientLogIn","2018-10-02T20:11:39Z","ipAddress","71.15.105.244"
"1959590","clientLogIn","2018-10-02T20:11:39Z","requestURI","/game/513/10195/3PWWM24LHTPVIJU7LQFKWQGU2F328N/state"
"1959591","clientLogIn","2018-10-02T20:11:46Z","clientId","34HJIJKLP6N3W957XX9IHJX0XR04VQ"
"1959591","clientLogIn","2018-10-02T20:11:46Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10195/34HJIJKLP6N3W957XX9IHJX0XR04VQ/connected?connectionSpeed=989"
"1959591","clientLogIn","2018-10-02T20:11:46Z","connection","keep-alive"
"1959591","clientLogIn","2018-10-02T20:11:46Z","acceptLanguage","en-US,en;q=0.9"
"1959591","clientLogIn","2018-10-02T20:11:46Z","acceptEncoding","gzip, deflate, br"
"1959591","clientLogIn","2018-10-02T20:11:46Z","userAgent","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1959591","clientLogIn","2018-10-02T20:11:46Z","host","nlab.ph.ucla.edu:9663"
"1959591","clientLogIn","2018-10-02T20:11:46Z","ipAddress","24.154.43.118"
"1959591","clientLogIn","2018-10-02T20:11:46Z","requestURI","/game/513/10195/34HJIJKLP6N3W957XX9IHJX0XR04VQ/state"
"1959592","clientLogIn","2018-10-02T20:11:46Z","clientId","3OF2M9AATHF5JVZKJML196ZSIOVZKA"
"1959592","clientLogIn","2018-10-02T20:11:46Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10195/3OF2M9AATHF5JVZKJML196ZSIOVZKA/connected?connectionSpeed=1298"
"1959592","clientLogIn","2018-10-02T20:11:46Z","connection","keep-alive"
"1959592","clientLogIn","2018-10-02T20:11:46Z","acceptLanguage","en-US,en;q=0.5"
"1959592","clientLogIn","2018-10-02T20:11:46Z","acceptEncoding","gzip, deflate, br"
"1959592","clientLogIn","2018-10-02T20:11:46Z","userAgent","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
"1959592","clientLogIn","2018-10-02T20:11:46Z","host","nlab.ph.ucla.edu:9663"
"1959592","clientLogIn","2018-10-02T20:11:46Z","ipAddress","69.59.72.244"
"1959592","clientLogIn","2018-10-02T20:11:46Z","requestURI","/game/513/10195/3OF2M9AATHF5JVZKJML196ZSIOVZKA/state"
"1959573","clientLogIn","2018-10-02T20:11:51Z","requestURI","/game/513/10195/3L4PIM1GQU7R192ADKSFWBC47MLRY4/state"
"1959573","clientLogIn","2018-10-02T20:11:51Z","clientId","3L4PIM1GQU7R192ADKSFWBC47MLRY4"
"1959573","clientLogIn","2018-10-02T20:11:51Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10195/3L4PIM1GQU7R192ADKSFWBC47MLRY4/connected?connectionSpeed=2359"
"1959573","clientLogIn","2018-10-02T20:11:51Z","connection","keep-alive"
"1959573","clientLogIn","2018-10-02T20:11:51Z","acceptLanguage","en-US,en;q=0.9"
"1959573","clientLogIn","2018-10-02T20:11:51Z","acceptEncoding","gzip, deflate, br"
"1959573","clientLogIn","2018-10-02T20:11:51Z","userAgent","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1959573","clientLogIn","2018-10-02T20:11:51Z","host","nlab.ph.ucla.edu:9663"
"1959573","clientLogIn","2018-10-02T20:11:51Z","ipAddress","72.231.143.170"
"1959574","clientLogIn","2018-10-02T20:11:55Z","clientId","32RIADZISTVN4HO3324D6WDTYN64SL"
"1959574","clientLogIn","2018-10-02T20:11:55Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10195/32RIADZISTVN4HO3324D6WDTYN64SL/connected?connectionSpeed=3396"
"1959574","clientLogIn","2018-10-02T20:11:55Z","connection","keep-alive"
"1959574","clientLogIn","2018-10-02T20:11:55Z","acceptLanguage","en-US,en;q=0.5"
"1959574","clientLogIn","2018-10-02T20:11:55Z","acceptEncoding","gzip, deflate, br"
"1959574","clientLogIn","2018-10-02T20:11:55Z","userAgent","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:62.0) Gecko/20100101 Firefox/62.0"
"1959574","clientLogIn","2018-10-02T20:11:55Z","host","nlab.ph.ucla.edu:9663"
"1959574","clientLogIn","2018-10-02T20:11:55Z","ipAddress","73.139.146.195"
"1959574","clientLogIn","2018-10-02T20:11:55Z","requestURI","/game/513/10195/32RIADZISTVN4HO3324D6WDTYN64SL/state"
"1959575","clientLogIn","2018-10-02T20:11:56Z","clientId","3I33IC7ZWGT917NMIOZYSHMPS332AR"
"1959575","clientLogIn","2018-10-02T20:11:56Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10195/3I33IC7ZWGT917NMIOZYSHMPS332AR/connected?connectionSpeed="
"1959575","clientLogIn","2018-10-02T20:11:56Z","connection","keep-alive"
"1959575","clientLogIn","2018-10-02T20:11:56Z","acceptLanguage","en-GB,en;q=0.9,en-US;q=0.8,hi;q=0.7"
"1959575","clientLogIn","2018-10-02T20:11:56Z","acceptEncoding","gzip, deflate, br"
"1959575","clientLogIn","2018-10-02T20:11:56Z","userAgent","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1959575","clientLogIn","2018-10-02T20:11:56Z","host","nlab.ph.ucla.edu:9663"
"1959575","clientLogIn","2018-10-02T20:11:56Z","ipAddress","47.247.184.107"
"1959575","clientLogIn","2018-10-02T20:11:56Z","requestURI","/game/513/10195/3I33IC7ZWGT917NMIOZYSHMPS332AR/state"
"1959576","clientLogIn","2018-10-02T20:11:59Z","clientId","3TYCR1GOTDAG31H24MX2O6C77O0ZLD"
"1959576","clientLogIn","2018-10-02T20:11:59Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10195/3TYCR1GOTDAG31H24MX2O6C77O0ZLD/connected?connectionSpeed=1329"
"1959576","clientLogIn","2018-10-02T20:11:59Z","connection","keep-alive"
"1959576","clientLogIn","2018-10-02T20:11:59Z","acceptLanguage","en-US,en;q=0.9"
"1959576","clientLogIn","2018-10-02T20:11:59Z","acceptEncoding","gzip, deflate, br"
"1959576","clientLogIn","2018-10-02T20:11:59Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1959576","clientLogIn","2018-10-02T20:11:59Z","host","nlab.ph.ucla.edu:9663"
"1959576","clientLogIn","2018-10-02T20:11:59Z","ipAddress","198.37.196.115"
"1959576","clientLogIn","2018-10-02T20:11:59Z","requestURI","/game/513/10195/3TYCR1GOTDAG31H24MX2O6C77O0ZLD/state"
"1959577","clientLogIn","2018-10-02T20:12:07Z","clientId","36NEMU28XG4WFOUITBEAPFXEQRMWMM"
