"id","event","event_date","data_name","data_value"
"1958104","clientLogIn","2018-09-27T19:37:35Z","clientId","37U1UTWH9WDCM3BS0GULXYO2EV78R8"
"1958104","clientLogIn","2018-09-27T19:37:35Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10193/37U1UTWH9WDCM3BS0GULXYO2EV78R8/connected?connectionSpeed=3224"
"1958104","clientLogIn","2018-09-27T19:37:35Z","connection","keep-alive"
"1958104","clientLogIn","2018-09-27T19:37:35Z","acceptLanguage","en-US,en;q=0.9"
"1958104","clientLogIn","2018-09-27T19:37:35Z","acceptEncoding","gzip, deflate, br"
"1958104","clientLogIn","2018-09-27T19:37:35Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
"1958104","clientLogIn","2018-09-27T19:37:35Z","host","nlab.ph.ucla.edu:9663"
"1958104","clientLogIn","2018-09-27T19:37:35Z","ipAddress","66.229.17.134"
"1958104","clientLogIn","2018-09-27T19:37:35Z","requestURI","/game/513/10193/37U1UTWH9WDCM3BS0GULXYO2EV78R8/state"
"1958105","clientLogIn","2018-09-27T19:37:47Z","clientId","333U7HK6IA675AO69JWSHZGCF5ADJR"
"1958105","clientLogIn","2018-09-27T19:37:47Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10193/333U7HK6IA675AO69JWSHZGCF5ADJR/connected?connectionSpeed=2491"
"1958105","clientLogIn","2018-09-27T19:37:47Z","connection","keep-alive"
"1958105","clientLogIn","2018-09-27T19:37:47Z","acceptLanguage","en-US,en;q=0.9"
"1958105","clientLogIn","2018-09-27T19:37:47Z","acceptEncoding","gzip, deflate, br"
"1958105","clientLogIn","2018-09-27T19:37:47Z","userAgent","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1958105","clientLogIn","2018-09-27T19:37:47Z","host","nlab.ph.ucla.edu:9663"
"1958105","clientLogIn","2018-09-27T19:37:47Z","ipAddress","73.24.28.127"
"1958105","clientLogIn","2018-09-27T19:37:47Z","requestURI","/game/513/10193/333U7HK6IA675AO69JWSHZGCF5ADJR/state"
"1958106","clientLogIn","2018-09-27T19:37:53Z","clientId","339ANSOTR6TJO5AAJIXF9BW2MZIKIZ"
"1958106","clientLogIn","2018-09-27T19:37:53Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10193/339ANSOTR6TJO5AAJIXF9BW2MZIKIZ/connected?connectionSpeed="
"1958106","clientLogIn","2018-09-27T19:37:53Z","connection","keep-alive"
"1958106","clientLogIn","2018-09-27T19:37:53Z","acceptLanguage","en-US,en;q=0.9"
"1958106","clientLogIn","2018-09-27T19:37:53Z","acceptEncoding","gzip, deflate, br"
"1958106","clientLogIn","2018-09-27T19:37:53Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1958106","clientLogIn","2018-09-27T19:37:53Z","host","nlab.ph.ucla.edu:9663"
"1958106","clientLogIn","2018-09-27T19:37:53Z","ipAddress","174.207.23.71"
"1958106","clientLogIn","2018-09-27T19:37:53Z","requestURI","/game/513/10193/339ANSOTR6TJO5AAJIXF9BW2MZIKIZ/state"
"1958107","clientLogIn","2018-09-27T19:38:32Z","clientId","3DBQWDE4Y7P8KN0Y9B61CU91B8HN5X"
"1958107","clientLogIn","2018-09-27T19:38:32Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10193/3DBQWDE4Y7P8KN0Y9B61CU91B8HN5X/connected?connectionSpeed=371"
"1958107","clientLogIn","2018-09-27T19:38:32Z","connection","keep-alive"
"1958107","clientLogIn","2018-09-27T19:38:32Z","acceptLanguage","en-US,en;q=0.9"
"1958107","clientLogIn","2018-09-27T19:38:32Z","acceptEncoding","gzip, deflate, br"
"1958107","clientLogIn","2018-09-27T19:38:32Z","userAgent","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1958107","clientLogIn","2018-09-27T19:38:32Z","host","nlab.ph.ucla.edu:9663"
"1958107","clientLogIn","2018-09-27T19:38:32Z","ipAddress","117.196.249.255"
"1958107","clientLogIn","2018-09-27T19:38:32Z","requestURI","/game/513/10193/3DBQWDE4Y7P8KN0Y9B61CU91B8HN5X/state"
"1958108","clientLogIn","2018-09-27T19:39:36Z","userAgent","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:62.0) Gecko/20100101 Firefox/62.0"
"1958108","clientLogIn","2018-09-27T19:39:36Z","host","nlab.ph.ucla.edu:9663"
"1958108","clientLogIn","2018-09-27T19:39:36Z","ipAddress","73.139.146.195"
"1958108","clientLogIn","2018-09-27T19:39:36Z","requestURI","/game/513/10193/3L4D84MIL0JOHQT8VFFI8KVA7X3HJ4/state"
"1958108","clientLogIn","2018-09-27T19:39:36Z","clientId","3L4D84MIL0JOHQT8VFFI8KVA7X3HJ4"
"1958108","clientLogIn","2018-09-27T19:39:36Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10193/3L4D84MIL0JOHQT8VFFI8KVA7X3HJ4/connected?connectionSpeed=3380"
"1958108","clientLogIn","2018-09-27T19:39:36Z","connection","keep-alive"
"1958108","clientLogIn","2018-09-27T19:39:36Z","acceptLanguage","en-US,en;q=0.5"
"1958108","clientLogIn","2018-09-27T19:39:36Z","acceptEncoding","gzip, deflate, br"
"1958109","clientLogIn","2018-09-27T19:39:39Z","clientId","3Z9WI9EOZ0FJSAZQD0FU9ZVNMM3HK3"
"1958109","clientLogIn","2018-09-27T19:39:39Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10193/3Z9WI9EOZ0FJSAZQD0FU9ZVNMM3HK3/connected?connectionSpeed=812"
"1958109","clientLogIn","2018-09-27T19:39:39Z","connection","keep-alive"
"1958109","clientLogIn","2018-09-27T19:39:39Z","acceptLanguage","en-US,en;q=0.9"
"1958109","clientLogIn","2018-09-27T19:39:39Z","acceptEncoding","gzip, deflate, br"
"1958109","clientLogIn","2018-09-27T19:39:39Z","userAgent","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1958109","clientLogIn","2018-09-27T19:39:39Z","host","nlab.ph.ucla.edu:9663"
"1958109","clientLogIn","2018-09-27T19:39:39Z","ipAddress","66.222.62.105"
"1958109","clientLogIn","2018-09-27T19:39:39Z","requestURI","/game/513/10193/3Z9WI9EOZ0FJSAZQD0FU9ZVNMM3HK3/state"
"1958110","clientLogIn","2018-09-27T19:39:51Z","clientId","32ZKVD547GE35ZOXS2DZ62BNGNCB36"
"1958110","clientLogIn","2018-09-27T19:39:51Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10193/32ZKVD547GE35ZOXS2DZ62BNGNCB36/connected?connectionSpeed=1065"
"1958110","clientLogIn","2018-09-27T19:39:51Z","connection","keep-alive"
"1958110","clientLogIn","2018-09-27T19:39:51Z","acceptLanguage","en-US,en;q=0.9"
"1958110","clientLogIn","2018-09-27T19:39:51Z","acceptEncoding","gzip, deflate, br"
"1958110","clientLogIn","2018-09-27T19:39:51Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
"1958110","clientLogIn","2018-09-27T19:39:51Z","host","nlab.ph.ucla.edu:9663"
"1958110","clientLogIn","2018-09-27T19:39:51Z","ipAddress","98.176.238.152"
"1958110","clientLogIn","2018-09-27T19:39:51Z","requestURI","/game/513/10193/32ZKVD547GE35ZOXS2DZ62BNGNCB36/state"
"1958111","clientLogIn","2018-09-27T19:40:54Z","clientId","3EFE17QCRDWHGTCYI9OW0LMX3GGSHV"
"1958111","clientLogIn","2018-09-27T19:40:54Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10193/3EFE17QCRDWHGTCYI9OW0LMX3GGSHV/connected?connectionSpeed="
"1958111","clientLogIn","2018-09-27T19:40:54Z","connection","keep-alive"
"1958111","clientLogIn","2018-09-27T19:40:54Z","acceptLanguage","en-US,en;q=0.9"
"1958111","clientLogIn","2018-09-27T19:40:54Z","acceptEncoding","gzip, deflate, br"
"1958111","clientLogIn","2018-09-27T19:40:54Z","userAgent","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
"1958111","clientLogIn","2018-09-27T19:40:54Z","host","nlab.ph.ucla.edu:9663"
"1958111","clientLogIn","2018-09-27T19:40:54Z","ipAddress","209.12.233.137"
"1958111","clientLogIn","2018-09-27T19:40:54Z","requestURI","/game/513/10193/3EFE17QCRDWHGTCYI9OW0LMX3GGSHV/state"
"1958112","clientLogIn","2018-09-27T19:41:28Z","clientId","3PQMUDRV7SXSIAKMJFC3WVHPUVTIIM"
"1958112","clientLogIn","2018-09-27T19:41:28Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10193/3PQMUDRV7SXSIAKMJFC3WVHPUVTIIM/connected?connectionSpeed=495"
"1958112","clientLogIn","2018-09-27T19:41:28Z","connection","keep-alive"
"1958112","clientLogIn","2018-09-27T19:41:28Z","acceptLanguage","en-US,en;q=0.8"
"1958112","clientLogIn","2018-09-27T19:41:28Z","acceptEncoding","gzip, deflate, sdch"
"1958112","clientLogIn","2018-09-27T19:41:28Z","userAgent","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
"1958112","clientLogIn","2018-09-27T19:41:28Z","host","nlab.ph.ucla.edu:9663"
"1958112","clientLogIn","2018-09-27T19:41:28Z","ipAddress","98.156.69.35"
"1958112","clientLogIn","2018-09-27T19:41:28Z","requestURI","/game/513/10193/3PQMUDRV7SXSIAKMJFC3WVHPUVTIIM/state"
"1958113","clientLogIn","2018-09-27T19:42:12Z","requestURI","/game/513/10193/32ZKVD547GE35ZOXS2DZ62BNGNCB36/state"
"1958113","clientLogIn","2018-09-27T19:42:12Z","clientId","32ZKVD547GE35ZOXS2DZ62BNGNCB36"
"1958113","clientLogIn","2018-09-27T19:42:12Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10193/32ZKVD547GE35ZOXS2DZ62BNGNCB36/connected?connectionSpeed=1530"
"1958113","clientLogIn","2018-09-27T19:42:12Z","connection","keep-alive"
"1958113","clientLogIn","2018-09-27T19:42:12Z","acceptLanguage","en-US,en;q=0.9"
