"id","event","event_date","data_name","data_value"
"2033253","clientLogIn","2018-12-27T03:41:25Z","clientId","3DYGAII7PMZXGUV99I7WEU9NEU8PQ4"
"2033253","clientLogIn","2018-12-27T03:41:25Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10343/3DYGAII7PMZXGUV99I7WEU9NEU8PQ4/connected?connectionSpeed=308"
"2033253","clientLogIn","2018-12-27T03:41:25Z","connection","keep-alive"
"2033253","clientLogIn","2018-12-27T03:41:25Z","acceptLanguage","en-US,en;q=0.9"
"2033253","clientLogIn","2018-12-27T03:41:25Z","acceptEncoding","gzip, deflate, br"
"2033253","clientLogIn","2018-12-27T03:41:25Z","userAgent","Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2033253","clientLogIn","2018-12-27T03:41:25Z","host","nlab.ph.ucla.edu:9663"
"2033253","clientLogIn","2018-12-27T03:41:25Z","ipAddress","75.143.210.3"
"2033253","clientLogIn","2018-12-27T03:41:25Z","requestURI","/game/513/10343/3DYGAII7PMZXGUV99I7WEU9NEU8PQ4/state"
"2033254","clientLogIn","2018-12-27T03:41:27Z","clientId","3NJM2BJS4XXTMTLQ4061UPK6AF7CPM"
"2033254","clientLogIn","2018-12-27T03:41:27Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10343/3NJM2BJS4XXTMTLQ4061UPK6AF7CPM/connected?connectionSpeed="
"2033254","clientLogIn","2018-12-27T03:41:27Z","connection","keep-alive"
"2033254","clientLogIn","2018-12-27T03:41:27Z","acceptLanguage","en-US,en;q=0.9"
"2033254","clientLogIn","2018-12-27T03:41:27Z","acceptEncoding","gzip, deflate, br"
"2033254","clientLogIn","2018-12-27T03:41:27Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
"2033254","clientLogIn","2018-12-27T03:41:27Z","host","nlab.ph.ucla.edu:9663"
"2033254","clientLogIn","2018-12-27T03:41:27Z","ipAddress","66.87.128.94"
"2033254","clientLogIn","2018-12-27T03:41:27Z","requestURI","/game/513/10343/3NJM2BJS4XXTMTLQ4061UPK6AF7CPM/state"
"2033255","clientLogIn","2018-12-27T03:41:27Z","clientId","3ZOTGHDK5J2R8AYLMMJMKUJYMDXSOF"
"2033255","clientLogIn","2018-12-27T03:41:27Z","referer","https://nlab.ph.ucla.edu:9663/game/513/10343/3ZOTGHDK5J2R8AYLMMJMKUJYMDXSOF/connected?connectionSpeed=427"
"2033255","clientLogIn","2018-12-27T03:41:27Z","connection","keep-alive"
